id,date,source,language,country,topic_category,topic_subcategory,headline,short_text,sentiment,engagement_score,trend_score
trend_00156,2026-02-14,news_api,hi,US,entertainment,bollywood,Fans react to latest bollywood news on social media,Users from US are actively discussing bollywood within the broader category of entertainment across multiple platforms.,positive,1416,0.713
trend_00157,2026-02-13,news_api,hi,IN,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from IN are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,negative,2186,0.106
trend_00158,2026-02-16,news_api,hi,GB,sports,football,Record engagement for recent football matches,Users from GB are actively discussing football within the broader category of sports across multiple platforms.,negative,8566,0.118
trend_00159,2026-02-20,news_api,hi,GB,entertainment,hollywood,Fans react to latest hollywood news on social media,Users from GB are actively discussing hollywood within the broader category of entertainment across multiple platforms.,neutral,4450,0.636
trend_00160,2026-02-06,social_media_stream,ur,PK,economy,crypto,Crypto remains a key concern for young professionals,Users from PK are actively discussing crypto within the broader category of economy across multiple platforms.,positive,337,0.337
trend_00161,2026-02-04,news_api,en,IN,global_events,conflicts,Global attention shifts towards conflicts developments,Users from IN are actively discussing conflicts within the broader category of global events across multiple platforms.,negative,8874,0.518
trend_00162,2026-02-18,google_trends,en,PK,ai_and_tech,programming_jobs,Programming Jobs trend grows among developers in 2026,Users from PK are actively discussing programming jobs within the broader category of ai and tech across multiple platforms.,neutral,6919,0.24
trend_00163,2026-02-08,social_media_stream,ur,PK,ai_and_tech,programming_jobs,Programming Jobs trend grows among developers in 2026,Users from PK are actively discussing programming jobs within the broader category of ai and tech across multiple platforms.,positive,272,0.895
trend_00164,2026-02-19,news_api,en,US,entertainment,kdrama,Fans react to latest kdrama news on social media,Users from US are actively discussing kdrama within the broader category of entertainment across multiple platforms.,neutral,3581,0.472
trend_00165,2026-02-14,social_media_stream,ur,PK,sports,football,Record engagement for recent football matches,Users from PK are actively discussing football within the broader category of sports across multiple platforms.,neutral,1441,0.87
trend_00166,2026-02-28,social_media_stream,en,PK,global_events,elections,Global attention shifts towards elections developments,Users from PK are actively discussing elections within the broader category of global events across multiple platforms.,negative,1961,0.658
trend_00167,2026-02-28,google_trends,hi,IN,economy,inflation,Inflation remains a key concern for young professionals,Users from IN are actively discussing inflation within the broader category of economy across multiple platforms.,neutral,4888,0.261
trend_00168,2026-02-05,news_api,hi,US,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from US are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,neutral,5434,0.351
trend_00169,2026-02-02,google_trends,ur,PK,global_events,climate,Global attention shifts towards climate developments,Users from PK are actively discussing climate within the broader category of global events across multiple platforms.,negative,395,0.871
trend_00170,2026-02-14,news_api,hi,IN,global_events,climate,Global attention shifts towards climate developments,Users from IN are actively discussing climate within the broader category of global events across multiple platforms.,negative,2132,0.247
trend_00171,2026-02-23,social_media_stream,en,US,ai_and_tech,agentic_ai,Agentic Ai trend grows among developers in 2026,Users from US are actively discussing agentic ai within the broader category of ai and tech across multiple platforms.,negative,224,0.495
trend_00172,2026-02-03,google_trends,ur,GB,entertainment,kdrama,Fans react to latest kdrama news on social media,Users from GB are actively discussing kdrama within the broader category of entertainment across multiple platforms.,negative,5240,0.586
trend_00173,2026-02-11,google_trends,hi,GB,economy,jobs,Jobs remains a key concern for young professionals,Users from GB are actively discussing jobs within the broader category of economy across multiple platforms.,positive,9172,0.464
trend_00174,2026-02-25,social_media_stream,hi,GB,sports,olympics,Record engagement for recent olympics matches,Users from GB are actively discussing olympics within the broader category of sports across multiple platforms.,positive,4183,0.365
trend_00175,2026-02-22,news_api,en,US,global_events,climate,Global attention shifts towards climate developments,Users from US are actively discussing climate within the broader category of global events across multiple platforms.,positive,7130,0.538
trend_00176,2026-02-02,google_trends,en,US,economy,stock_market,Stock Market remains a key concern for young professionals,Users from US are actively discussing stock market within the broader category of economy across multiple platforms.,positive,965,0.353
trend_00177,2026-02-11,news_api,en,IN,economy,jobs,Jobs remains a key concern for young professionals,Users from IN are actively discussing jobs within the broader category of economy across multiple platforms.,negative,6911,0.912
trend_00178,2026-02-22,social_media_stream,ur,US,ai_and_tech,programming_jobs,Programming Jobs trend grows among developers in 2026,Users from US are actively discussing programming jobs within the broader category of ai and tech across multiple platforms.,positive,1098,0.588
trend_00179,2026-02-03,social_media_stream,hi,PK,entertainment,kdrama,Fans react to latest kdrama news on social media,Users from PK are actively discussing kdrama within the broader category of entertainment across multiple platforms.,neutral,8536,0.197
trend_00180,2026-02-02,google_trends,en,IN,ai_and_tech,programming_jobs,Programming Jobs trend grows among developers in 2026,Users from IN are actively discussing programming jobs within the broader category of ai and tech across multiple platforms.,neutral,1958,0.658
